1300,data6,1.5599,0.5637,0.404,2.3764,3.6839,0.0319
1300,data4,1.4289,0.5938,0.3835,2.3093,3.3033,0.0233
1400,data8,1.4068,0.5611,0.3789,2.0085,3.7753,0.0284
1400,data3,1.4702,0.6206,0.4127,2.242,3.7732,0.0274
1400,data1,1.1662,0.4849,0.3191,1.8364,3.4521,0.0109
1400,data2,1.2871,0.566,0.3701,2.1428,3.3883,0.0187
1400,data6,1.5952,0.5999,0.4181,2.3028,3.7908,0.0352
1400,data4,1.4622,0.6193,0.3978,2.2465,3.4153,0.0255
1500,data8,1.4384,0.585,0.391,1.9531,3.8733,0.0268
1500,data3,1.5044,0.6393,0.4292,2.2039,3.8794,0.0261
1500,data1,1.2021,0.4933,0.3293,1.7842,3.5439,0.0103
1500,data2,1.3252,0.5998,0.3841,2.0901,3.4579,0.0177
1500,data6,1.6378,0.6313,0.432,2.2464,3.8704,0.0335
1500,data4,1.4852,0.642,0.4082,2.1815,3.5385,0.0242
1600,data8,1.4733,0.6139,0.4059,1.8994,3.9565,0.0286
1600,data3,1.5232,0.6703,0.4385,2.1501,3.9964,0.0263
1600,data1,1.2334,0.5215,0.3424,1.757,3.6795,0.0131
1600,data2,1.3648,0.6452,0.3988,2.0185,3.5288,0.0198
1600,data6,1.6716,0.6599,0.4433,2.1841,3.9622,0.0351
1600,data4,1.5281,0.6616,0.4213,2.1402,3.6153,0.0246
1700,data8,1.4926,0.6332,0.4156,1.8501,4.0425,0.0273
1700,data3,1.5488,0.6976,0.4499,2.1157,4.0845,0.0252
1700,data1,1.2808,0.5429,0.3531,1.7348,3.7735,0.0124
1700,data2,1.3857,0.6724,0.4107,1.9747,3.619,0.019
1700,data6,1.7052,0.6797,0.4551,2.1394,4.0511,0.0336
1700,data4,1.5518,0.6906,0.4312,2.0784,3.7034,0.0235
1800,data8,1.5065,0.6533,0.423,1.7999,4.1068,0.026
1800,data3,1.5655,0.7107,0.4562,2.0542,4.1937,0.024
1800,data1,1.3025,0.554,0.3645,1.6968,3.8677,0.0119
1800,data2,1.4236,0.6874,0.421,1.9322,3.7,0.0182
1800,data6,1.7226,0.6927,0.4642,2.1008,4.1346,0.0322
1800,data4,1.5956,0.7007,0.4432,2.0462,3.8013,0.0226
1900,data8,1.5141,0.6695,0.4295,1.7542,4.1876,0.0272
1900,data3,1.5834,0.7405,0.4629,2.0165,4.2821,0.0254
1900,data1,1.3224,0.5633,0.3718,1.6694,3.9126,0.0118
1900,data2,1.4471,0.6938,0.4315,1.8951,3.7858,0.0184
1900,data6,1.7426,0.7095,0.4726,2.0503,4.2151,0.0346
1900,data4,1.6202,0.7041,0.4517,2.0018,3.8676,0.0257
2000,data8,1.5178,0.6823,0.4341,1.7107,4.25,0.026
2000,data3,1.5907,0.7528,0.467,1.9586,4.3616,0.0243
2000,data1,1.3303,0.5851,0.3806,1.6348,4.0081,0.0114
2000,data2,1.4854,0.7078,0.4404,1.8746,3.8759,0.0177
2000,data6,1.7546,0.7266,0.479,2.0132,4.2835,0.0331
2000,data4,1.6356,0.7198,0.4603,1.9644,3.9628,0.0246
2100,data8,1.5153,0.6877,0.4367,1.6615,4.3261,0.0266
2100,data3,1.6057,0.7589,0.4723,1.9161,4.4379,0.0268
2100,data1,1.3368,0.5862,0.3846,1.6003,4.072,0.0116
2100,data2,1.5035,0.7173,0.4495,1.8532,3.9633,0.018
2100,data6,1.7659,0.7338,0.4852,1.9653,4.3502,0.034
2100,data4,1.6508,0.742,0.4674,1.9234,4.0159,0.0251
2200,data8,1.5216,0.7012,0.4391,1.6211,4.3891,0.0256
2200,data3,1.6315,0.772,0.4777,1.8735,4.495,0.0259
2200,data1,1.3594,0.6157,0.3904,1.5818,4.1367,0.0112
2200,data2,1.5329,0.7273,0.4569,1.8385,4.0559,0.0174
2200,data6,1.7705,0.7438,0.4898,1.9266,4.4169,0.0326
2200,data4,1.6575,0.738,0.4739,1.8932,4.0974,0.0242
2300,data8,1.5169,0.7073,0.4402,1.5791,4.4509,0.0265
2300,data3,1.633,0.7928,0.4831,1.8381,4.5688,0.0279
2300,data1,1.3538,0.6201,0.3921,1.5386,4.2348,0.0123
2300,data2,1.5467,0.7367,0.4646,1.82,4.1262,0.018
2300,data6,1.7647,0.7604,0.4924,1.8772,4.4874,0.0325
2300,data4,1.6749,0.7516,0.4779,1.8555,4.1406,0.0243
2400,data8,1.5186,0.7124,0.4398,1.535,4.4887,0.0255
2400,data3,1.6371,0.7979,0.4847,1.8032,4.6225,0.0269
2400,data1,1.379,0.6247,0.3978,1.5243,4.2944,0.0119
2400,data2,1.5566,0.7555,0.4698,1.7907,4.2211,0.0174
2400,data6,1.7606,0.7638,0.494,1.8333,4.5454,0.0313
2400,data4,1.6791,0.772,0.4815,1.8219,4.2102,0.0234
2500,data8,1.5171,0.7145,0.4404,1.5009,4.5431,0.0273
2500,data3,1.639,0.7976,0.4878,1.781,4.6818,0.0281
2500,data1,1.3913,0.6356,0.4004,1.5002,4.3604,0.0048
2500,data2,1.5625,0.7598,0.4734,1.7659,4.2752,0.0182
2500,data6,1.7636,0.7735,0.4959,1.7946,4.574,0.0313
2500,data4,1.6733,0.7816,0.4823,1.7872,4.2771,0.0238
2600,data8,1.5207,0.7032,0.4382,1.4677,4.5826,0.0255
2600,data3,1.6325,0.8105,0.4884,1.7462,4.7414,0.0272
2600,data1,1.4047,0.6362,0.4053,1.489,4.4311,0.0046
2600,data2,1.5699,0.7751,0.4768,1.7252,4.3267,0.0176
2600,data6,1.7583,0.7808,0.4957,1.7485,4.611,0.0302
2600,data4,1.6769,0.7972,0.4847,1.7544,4.325,0.0232
2700,data8,1.5196,0.7058,0.4392,1.4352,4.6349,0.0247
2700,data3,1.6352,0.8102,0.4892,1.723,4.7889,0.0264
2700,data1,1.4108,0.6493,0.4072,1.4725,4.503,0.0045
2700,data2,1.5662,0.7942,0.4795,1.698,4.3754,0.0171
2700,data6,1.7532,0.7877,0.4955,1.7082,4.6506,0.0294
2700,data4,1.6731,0.7954,0.4848,1.7127,4.3605,0.0224
2800,data8,1.5026,0.7088,0.4385,1.3966,4.6713,0.025
2800,data3,1.6238,0.8061,0.4874,1.6813,4.8421,0.0259
2800,data1,1.4126,0.6547,0.4108,1.4502,4.5647,0.0059
2800,data2,1.5785,0.8002,0.4813,1.6645,4.4445,0.0179
2800,data6,1.7317,0.7944,0.4934,1.6641,4.6833,0.0287
2800,data4,1.6803,0.7993,0.4857,1.6808,4.4144,0.0228
2900,data8,1.4939,0.7128,0.4379,1.3684,4.7078,0.0243
2900,data3,1.6146,0.8062,0.4849,1.651,4.89,0.0251
2900,data1,1.406,0.6625,0.4113,1.4327,4.6302,0.0057
2900,data2,1.5703,0.8036,0.4822,1.629,4.4975,0.0174
2900,data6,1.7203,0.7943,0.4905,1.6188,4.719,0.0279
2900,data4,1.6803,0.789,0.4847,1.6458,4.4442,0.0221
3000,data8,1.4737,0.7116,0.4356,1.3299,4.7411,0.024
3000,data3,1.6058,0.8075,0.4816,1.6085,4.9242,0.0243
3000,data1,1.3972,0.6715,0.4123,1.4039,4.6797,0.0074
3000,data2,1.5795,0.8103,0.4829,1.6061,4.5532,0.0177
3000,data6,1.6937,0.7884,0.4859,1.5711,4.7388,0.0279
3000,data4,1.6681,0.7813,0.4836,1.6077,4.5027,0.0226
3100,data8,1.4611,0.7162,0.4325,1.2964,4.7721,0.0233
3100,data3,1.5955,0.798,0.4785,1.5745,4.9552,0.0236
3100,data1,1.3827,0.6696,0.4103,1.3714,4.7374,0.0072
3100,data2,1.5632,0.8127,0.4823,1.5704,4.6096,0.0173
3100,data6,1.6809,0.7912,0.4811,1.5276,4.764,0.0272
3100,data4,1.6635,0.7758,0.482,1.5759,4.5213,0.022
3200,data8,1.4443,0.7143,0.4289,1.259,4.8009,0.0229
3200,data3,1.5971,0.8015,0.4764,1.5373,4.9739,0.0235
3200,data1,1.3832,0.6689,0.4092,1.3399,4.7614,0.006
3200,data2,1.5637,0.8005,0.4811,1.5439,4.6612,0.0164
3200,data6,1.6581,0.7798,0.4757,1.4829,4.7809,0.0283
3200,data4,1.6481,0.7695,0.48,1.5394,4.5723,0.0228
3300,data8,1.4271,0.7112,0.4249,1.2247,4.8241,0.0223
3300,data3,1.5806,0.8003,0.4733,1.4987,5.002,0.023
3300,data1,1.3666,0.6734,0.4054,1.3048,4.8256,0.0058
3300,data2,1.5465,0.7992,0.4795,1.5114,4.7071,0.016
3300,data6,1.6374,0.778,0.4695,1.4398,4.8096,0.0276
3300,data4,1.643,0.765,0.4767,1.5042,4.5902,0.0222
3400,data8,1.4085,0.7068,0.4195,1.188,4.8268,0.0219
3400,data3,1.5723,0.7921,0.4691,1.4613,5.0257,0.0229
3400,data1,1.3645,0.6743,0.4038,1.2806,4.8596,0.0064
3400,data2,1.5362,0.7942,0.4764,1.4862,4.7659,0.0158
3400,data6,1.6132,0.769,0.463,1.3975,4.826,0.0282
3400,data4,1.6236,0.7632,0.4734,1.4707,4.628,0.0227
3500,data8,1.3877,0.7093,0.4147,1.1545,4.8437,0.0213
3500,data3,1.5572,0.7833,0.4655,1.4283,5.0491,0.0224
3500,data1,1.3526,0.6732,0.4001,1.2531,4.893,0.0063
3500,data2,1.5189,0.7935,0.4723,1.4584,4.8038,0.0154
3500,data6,1.6014,0.7554,0.4577,1.3624,4.8273,0.0276
3500,data4,1.6055,0.7578,0.468,1.435,4.6529,0.0221
3600,data8,1.367,0.6812,0.4041,1.1216,4.853,0.022
3600,data3,1.5407,0.7783,0.4612,1.3944,5.0777,0.0219
3600,data1,1.3421,0.6742,0.397,1.2253,4.9101,0.0062
3600,data2,1.5079,0.789,0.4678,1.4213,4.8279,0.0149
3600,data6,1.5752,0.7455,0.4514,1.3199,4.8345,0.0269
3600,data4,1.5843,0.7624,0.4644,1.4004,4.6775,0.0217
3700,data8,1.3524,0.6735,0.4002,1.0891,4.8703,0.0221
3700,data3,1.5167,0.7748,0.4565,1.3615,5.094,0.0216
3700,data1,1.3258,0.6639,0.3921,1.1929,4.9467,0.0059
3700,data2,1.4886,0.7952,0.4639,1.3906,4.851,0.0152
3700,data6,1.5629,0.7421,0.4456,1.2849,4.8386,0.0264
3700,data4,1.5685,0.7626,0.4585,1.3674,4.6771,0.0217
3800,data8,1.3308,0.6691,0.3952,1.0573,4.8763,0.0215
3800,data3,1.4978,0.759,0.45,1.328,5.105,0.0211
3800,data1,1.3143,0.6653,0.3884,1.1662,4.9548,0.0058
3800,data2,1.4838,0.7936,0.4593,1.3572,4.8816,0.0148
3800,data6,1.5298,0.728,0.4384,1.241,4.84,0.0257
3800,data4,1.5563,0.7565,0.4537,1.3338,4.7021,0.0212
3900,data8,1.313,0.6629,0.3904,1.0321,4.8813,0.0214
3900,data3,1.4728,0.7565,0.4435,1.2963,5.1218,0.0216
3900,data1,1.2977,0.6528,0.3831,1.1356,4.9909,0.0058
3900,data2,1.4615,0.7888,0.4544,1.3224,4.911,0.0153
3900,data6,1.5135,0.7215,0.4317,1.2066,4.8453,0.0249
3900,data4,1.5446,0.7541,0.4475,1.3001,4.6973,0.0219
4000,data8,1.2881,0.6527,0.3847,1.0008,4.8834,0.021
4000,data3,1.4605,0.7457,0.4368,1.267,5.1218,0.0211
4000,data1,1.2823,0.6493,0.3787,1.1074,5.0019,0.0057
4000,data2,1.4597,0.7925,0.4498,1.2945,4.9322,0.015
4000,data6,1.4776,0.7045,0.4237,1.1625,4.8382,0.0243
4000,data4,1.5225,0.7469,0.4416,1.2645,4.7212,0.0214
4100,data8,1.2667,0.6478,0.3788,0.9722,4.8873,0.0208
4100,data3,1.4438,0.7378,0.4306,1.2359,5.1252,0.0219
4100,data1,1.2612,0.6365,0.3727,1.0777,5.0274,0.0055
4100,data2,1.4337,0.7772,0.4445,1.2588,4.9589,0.0146
4100,data6,1.4635,0.6968,0.4165,1.1305,4.8398,0.0234
4100,data4,1.5099,0.74,0.436,1.2363,4.718,0.0207
4200,data8,1.2485,0.6437,0.3729,0.9445,4.8836,0.0203
4200,data3,1.4405,0.7258,0.4258,1.2091,5.1173,0.0214
4200,data1,1.2514,0.6257,0.3675,1.0488,5.0198,0.0054
4200,data2,1.4281,0.7666,0.4392,1.2363,4.9801,0.0143
4200,data6,1.4365,0.685,0.4089,1.0921,4.8286,0.0229
4200,data4,1.4918,0.73,0.4306,1.2041,4.7397,0.0203
4300,data8,1.2308,0.6354,0.3669,0.9165,4.8811,0.0201
4300,data3,1.424,0.7197,0.4207,1.1796,5.1292,0.0221
4300,data1,1.2347,0.6206,0.3614,1.0195,5.0547,0.0056
4300,data2,1.4038,0.7569,0.4338,1.2018,5.0,0.014
4300,data6,1.4162,0.6759,0.4015,1.0618,4.8251,0.0226
4300,data4,1.4809,0.7129,0.4246,1.1761,4.7364,0.0195
4400,data8,1.2125,0.6297,0.3605,0.8901,4.861,0.0196
4400,data3,1.4164,0.7067,0.4151,1.1511,5.1248,0.0216
4400,data1,1.2259,0.6142,0.3569,0.9955,5.0625,0.0055
4400,data2,1.3895,0.7433,0.4279,1.1762,5.0215,0.0137
4400,data6,1.3903,0.6635,0.3937,1.0273,4.8132,0.0221
4400,data4,1.4607,0.7006,0.4192,1.1475,4.7464,0.0191
4500,data8,1.1909,0.6183,0.3545,0.863,4.8544,0.0193
4500,data3,1.4016,0.6998,0.4103,1.1243,5.1305,0.0212
4500,data1,1.2128,0.6037,0.3518,0.9762,5.0736,0.0054
4500,data2,1.37,0.7262,0.4216,1.147,5.0407,0.0135
4500,data6,1.3756,0.6532,0.3873,1.0015,4.7991,0.0217
4500,data4,1.4426,0.6864,0.4124,1.1182,4.739,0.0187
4600,data8,1.1729,0.589,0.3426,0.8386,4.8091,0.0185
4600,data3,1.3852,0.6875,0.4052,1.1013,5.1199,0.0216
4600,data1,1.1993,0.5964,0.3474,0.9536,5.0625,0.0017
4600,data2,1.3528,0.7126,0.4149,1.1166,5.0435,0.0137
4600,data6,1.3527,0.6431,0.3805,0.9691,4.7855,0.0219
4600,data4,1.4226,0.6742,0.4072,1.0914,4.7388,0.0178
4700,data8,1.1615,0.5765,0.3378,0.8145,4.802,0.0182
4700,data3,1.3608,0.6706,0.4001,1.0731,5.117,0.0212
4700,data1,1.1853,0.585,0.3424,0.9311,5.0746,0.0017
4700,data2,1.3387,0.7025,0.4097,1.0922,5.0452,0.0135
4700,data6,1.3404,0.6345,0.3745,0.9454,4.771,0.0215
4700,data4,1.4023,0.6694,0.4008,1.0642,4.7217,0.0175
4800,data8,1.1468,0.5681,0.3327,0.7923,4.7825,0.018
4800,data3,1.345,0.6552,0.3938,1.0489,5.097,0.0205
4800,data1,1.1724,0.5708,0.3383,0.9129,5.0523,0.0018
4800,data2,1.3343,0.6977,0.4043,1.0676,5.0463,0.0135
4800,data6,1.3139,0.6217,0.3676,0.9149,4.752,0.021
4800,data4,1.3892,0.6622,0.3953,1.0399,4.7278,0.0175
4900,data8,1.1315,0.5584,0.3277,0.7725,4.769,0.0177
4900,data3,1.3213,0.6361,0.3878,1.0228,5.0909,0.0202
4900,data1,1.161,0.5586,0.3336,0.8912,5.0659,0.0018
4900,data2,1.3164,0.6853,0.399,1.0441,5.0512,0.0132
4900,data6,1.2996,0.6108,0.3614,0.8917,4.7294,0.0206
4900,data4,1.3744,0.6526,0.389,1.0144,4.7045,0.0172
5000,data8,1.113,0.5456,0.3224,0.7507,4.7488,0.0173
5000,data3,1.3057,0.6258,0.3816,1.0014,5.0676,0.0199
5000,data1,1.151,0.5482,0.3296,0.8718,5.0603,0.0021
5000,data2,1.3177,0.68,0.3946,1.0252,5.0459,0.0127
5000,data6,1.2716,0.6035,0.3544,0.8611,4.7021,0.0208
5000,data4,1.3576,0.6467,0.3832,0.9885,4.7136,0.0173
5100,data8,1.0955,0.5378,0.317,0.7296,4.7352,0.017
5100,data3,1.2894,0.6134,0.3759,0.9775,5.0532,0.0195
5100,data1,1.1314,0.543,0.3246,0.8508,5.066,0.0021
5100,data2,1.2988,0.6696,0.3897,1.0019,5.0503,0.0125
5100,data6,1.2615,0.5888,0.3484,0.8401,4.684,0.0204
5100,data4,1.3472,0.6367,0.3776,0.9682,4.692,0.017
5200,data8,1.0829,0.5264,0.312,0.7095,4.709,0.0166
5200,data3,1.2858,0.6004,0.3712,0.9584,5.0243,0.0187
5200,data1,1.1183,0.5302,0.3202,0.8301,5.04,0.0016
5200,data2,1.2953,0.6607,0.3852,0.9846,5.0459,0.012
5200,data6,1.239,0.5779,0.342,0.8133,4.6507,0.0208
5200,data4,1.3328,0.6274,0.3726,0.9447,4.6996,0.0172
5300,data8,1.0694,0.5157,0.3068,0.689,4.6863,0.0164
5300,data3,1.2707,0.5958,0.3665,0.9362,5.0191,0.0184
5300,data1,1.1073,0.5216,0.3153,0.8098,5.0547,0.0016
5300,data2,1.2759,0.6496,0.3804,0.9599,5.0421,0.0118
5300,data6,1.2233,0.5629,0.3362,0.7932,4.6281,0.0205
5300,data4,1.3221,0.6157,0.3671,0.9257,4.677,0.0169
5400,data8,1.0568,0.5023,0.3016,0.6701,4.6513,0.0161
5400,data3,1.2644,0.585,0.3613,0.9154,4.9969,0.0181
5400,data1,1.1005,0.5162,0.3114,0.7928,5.0422,0.0016
5400,data2,1.2642,0.639,0.3756,0.9418,5.0414,0.0116
5400,data6,1.2028,0.5519,0.3299,0.7689,4.5929,0.0201
5400,data4,1.306,0.6035,0.3622,0.9058,4.6724,0.0166
5500,data8,1.0389,0.4944,0.2966,0.6506,4.6237,0.0158
5500,data3,1.2521,0.5733,0.357,0.8944,4.9898,0.0177
5500,data1,1.0912,0.5049,0.3072,0.7794,5.0378,0.0012
5500,data2,1.2499,0.6246,0.3705,0.9203,5.0425,0.0115
5500,data6,1.1914,0.5443,0.3248,0.7515,4.5708,0.0203
5500,data4,1.2903,0.5891,0.3565,0.8853,4.6425,0.0166
5600,data8,1.0233,0.4786,0.2863,0.633,4.5563,0.017
5600,data3,1.2386,0.5693,0.3524,0.8758,4.9578,0.0174
5600,data1,1.0805,0.5012,0.3037,0.7633,5.0094,0.0013
5600,data2,1.2361,0.6075,0.3651,0.9004,5.0314,0.0111
5600,data6,1.1754,0.5329,0.3209,0.7286,4.541,0.0199
5600,data4,1.2821,0.5784,0.3539,0.8651,4.6238,0.0167
5700,data8,1.0153,0.4697,0.2824,0.6165,4.5328,0.0171
5700,data3,1.2187,0.5621,0.348,0.8544,4.9437,0.0173
5700,data1,1.0705,0.4971,0.2997,0.7476,5.0042,0.001
5700,data2,1.225,0.5967,0.3608,0.882,5.0183,0.0113
5700,data6,1.167,0.5217,0.3161,0.7122,4.5151,0.0193
5700,data4,1.2657,0.5718,0.3483,0.8455,4.5891,0.0166
5800,data8,1.0044,0.4604,0.2784,0.6012,4.4996,0.0168
5800,data3,1.2051,0.5506,0.3427,0.8373,4.9085,0.017
5800,data1,1.0606,0.4885,0.2964,0.7351,4.9702,0.001
5800,data2,1.2201,0.5844,0.3564,0.8647,5.0042,0.0111
5800,data6,1.1478,0.5116,0.3106,0.6903,4.4839,0.019
5800,data4,1.2542,0.5605,0.3436,0.8275,4.5861,0.0163
5900,data8,0.9935,0.4517,0.2745,0.5875,4.4696,0.0166
5900,data3,1.1859,0.5467,0.3375,0.8182,4.8896,0.0169
5900,data1,1.0522,0.484,0.2927,0.7197,4.9678,0.0012
5900,data2,1.205,0.5745,0.352,0.8469,4.9917,0.0114
5900,data6,1.137,0.5009,0.3056,0.6738,4.4496,0.0184
5900,data4,1.2421,0.5483,0.3383,0.8094,4.5519,0.0165
6000,data8,0.9792,0.4386,0.2704,0.5719,4.4364,0.0163
6000,data3,1.1713,0.534,0.3322,0.8029,4.8548,0.0166
6000,data1,1.0444,0.4772,0.2895,0.7055,4.9473,0.0012
6000,data2,1.2071,0.5653,0.3484,0.832,4.976,0.0113
6000,data6,1.1151,0.4913,0.3,0.6515,4.4139,0.0181
6000,data4,1.2287,0.5379,0.3334,0.791,4.5556,0.0163
6100,data8,0.9654,0.4266,0.2661,0.5571,4.413,0.0161
6100,data3,1.1559,0.521,0.3273,0.7855,4.8293,0.0168
6100,data1,1.0285,0.4672,0.2855,0.6907,4.9412,0.0012
6100,data2,1.1916,0.5555,0.3444,0.8155,4.9666,0.0103
6100,data6,1.1059,0.4812,0.295,0.6366,4.3868,0.0176
6100,data4,1.2166,0.5276,0.3287,0.7768,4.524,0.0158
6200,data8,0.9525,0.4205,0.2619,0.5428,4.3707,0.0159
6200,data3,1.1469,0.5092,0.3228,0.7713,4.7865,0.0166
6200,data1,1.0182,0.4627,0.2819,0.6752,4.9047,0.0012
6200,data2,1.189,0.5459,0.3407,0.8036,4.9491,0.0102
6200,data6,1.0859,0.4704,0.2897,0.617,4.3417,0.0173
6200,data4,1.205,0.5169,0.3244,0.7597,4.5252,0.0155
6300,data8,0.9372,0.4109,0.2575,0.5274,4.3387,0.0156
6300,data3,1.1341,0.4981,0.3185,0.755,4.7666,0.0163
6300,data1,1.0088,0.4525,0.2779,0.6608,4.9026,0.0012
6300,data2,1.1724,0.5381,0.3368,0.7853,4.9311,0.01
6300,data6,1.071,0.4617,0.2847,0.6027,4.3066,0.0171
6300,data4,1.1943,0.5115,0.3194,0.7461,4.4895,0.0153
6400,data8,0.9246,0.4009,0.2531,0.5137,4.2928,0.0153
6400,data3,1.1273,0.4893,0.3137,0.7398,4.7369,0.0166
6400,data1,1.0029,0.4457,0.2746,0.6484,4.8794,0.0014
6400,data2,1.1635,0.532,0.3329,0.772,4.918,0.0099
6400,data6,1.0511,0.4501,0.2793,0.585,4.2638,0.0167
6400,data4,1.1793,0.5011,0.3151,0.7315,4.4787,0.0148
6500,data8,0.9073,0.3911,0.2486,0.4984,4.2563,0.0151
6500,data3,1.1173,0.4779,0.3097,0.7246,4.7188,0.0164
6500,data1,0.9945,0.435,0.2712,0.6372,4.8664,0.0014
6500,data2,1.1529,0.5199,0.3287,0.7559,4.9045,0.0097
6500,data6,1.0373,0.4412,0.2745,0.5721,4.2354,0.0165
6500,data4,1.1658,0.4913,0.3101,0.7163,4.4346,0.0146
6600,data8,0.89,0.3803,0.2398,0.4844,4.1935,0.0133
6600,data3,1.1055,0.4721,0.3056,0.7095,4.6734,0.0164
6600,data1,0.9869,0.4281,0.2688,0.626,4.8237,0.0009
6600,data2,1.1427,0.5083,0.3247,0.7428,4.886,0.0101
6600,data6,1.0228,0.4374,0.2718,0.5553,4.2012,0.0162
6600,data4,1.1524,0.488,0.3084,0.7006,4.4183,0.0138
