SB_BinaryStats_mean_longstretch1,CO_Embed2_Dist_tau_d_expfit_meandiff,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_MotifThree_quantile_hh,labels
296.0,6.678469087874326,-0.06666666666666665,-0.44466666666666665,0.9987469659420263,1.315650274885288,L
296.0,6.157652873035064,-0.17866666666666664,-0.5453333333333333,0.9988258631660687,1.2530238717934719,L
296.0,6.114080948455627,-0.006000000000000005,-0.4026666666666666,0.9989078154023222,1.2614390227078607,L
401.0,7.613596818307641,-0.008666666666666711,0.2473333333333334,0.9990089627460269,1.2444590192546037,L
412.0,5.514272380781231,0.2553333333333334,-0.27399999999999997,0.9988545738727284,1.2046383789673831,R
451.0,5.773381818384199,0.248,0.46266666666666656,0.9988851552870873,1.1910426140285277,R
507.0,4.883111555603047,-0.45866666666666667,0.17833333333333334,0.9987122154091909,1.2266504761538184,L
470.0,7.017163660719566,-0.48,0.10733333333333328,0.9988289882656467,1.2024022017512856,L
434.0,5.951254574754122,-0.238,0.30733333333333324,0.9986536537317857,1.2158592243628459,L
484.0,5.744042892503531,0.16799999999999993,-0.47,0.9986938949462028,1.2291042806823635,R
487.0,6.087455234016983,0.252,-0.3986666666666666,0.9988353369120541,1.2341204875388065,R
376.0,5.101552348058364,-0.2473333333333333,0.3833333333333333,0.9984214886065335,1.2662283332124395,L
366.0,6.649430728984652,0.31000000000000005,-0.18666666666666665,0.9987736102556695,1.202024610717074,R
394.0,6.585005516690849,0.1206666666666667,-0.4216666666666667,0.9987180372090657,1.2351315680940749,R
308.0,5.280521004174515,0.17666666666666675,-0.22999999999999998,0.9982996281135168,1.2633884487917086,R
372.0,6.2795326084535965,-0.38933333333333336,0.15799999999999992,0.9988005614639173,1.2686267253914725,L
466.0,5.61261701972435,-0.3476666666666667,0.26,0.9981939147181583,1.2484240656358316,L
378.0,5.173835347560314,0.19533333333333336,-0.2826666666666666,0.998771332661532,1.2397413209078123,R
364.0,4.478879125662649,0.057666666666666644,0.30600000000000005,0.997707292937942,1.2124073116431235,R
430.0,5.823540430046582,0.1200000000000001,-0.44799999999999995,0.9985112334112365,1.298327239099783,R
329.0,4.2050356248130765,-0.43666666666666665,0.17199999999999993,0.997888293734871,1.2947497655107016,L
466.0,5.594002815488059,-0.5166666666666666,0.1356666666666666,0.9985397833372639,1.2395159611622275,L
421.0,5.509503604313696,-0.623,0.16533333333333333,0.9984650151911248,1.211381996548144,L
447.0,4.834785955033001,0.25,0.4786666666666666,0.9983895767959529,1.246617689168255,R
363.0,4.285908815100266,0.1279999999999999,-0.3393333333333334,0.9980642017860816,1.2105784582464298,R
360.0,3.784145511920436,0.3360000000000001,0.8086666666666666,0.9984771348083297,1.1929070939445234,L
310.0,7.320753319052599,0.1206666666666667,-0.272,0.9990846884679927,1.2348035257806669,R
467.0,6.561842317333323,-0.3733333333333333,0.010000000000000009,0.9991217553638175,1.1850560596415112,L
472.0,7.392987121826667,-0.46199999999999997,0.2806666666666666,0.9987557911807943,1.170153516304543,L
290.0,5.818759584698343,0.43533333333333335,0.1180000000000001,0.999100696252315,1.1754917327868357,L
442.0,5.851205948482617,0.06866666666666665,0.28600000000000003,0.9988056248145196,1.2160006702870971,R
412.0,5.274358991095446,0.1146666666666667,-0.41600000000000004,0.998864073634402,1.1822854938683047,R
381.0,6.846587673052017,-0.22866666666666668,0.3633333333333333,0.9990649465107192,1.18504925232082,L
399.0,6.536414474496345,-0.2653333333333333,0.3553333333333333,0.9989645273149336,1.188059534042063,L
336.0,6.193555981752466,-0.23333333333333328,0.44333333333333336,0.9990672256432562,1.2291414967664949,L
468.0,5.433648419274872,0.18533333333333335,0.3759999999999999,0.9989212244183315,1.209845445427829,R
480.0,7.052711203937049,0.33099999999999996,-0.30333333333333334,0.999029777034043,1.2239914808204226,R
455.0,6.697113660463387,-0.41333333333333333,-0.05466666666666664,0.9991612836300201,1.173026729424497,L
408.0,6.769423468081546,0.028666666666666618,-0.5126666666666666,0.9990633603729208,1.1733957375781052,R
361.0,7.451477867779101,-0.45199999999999996,0.17866666666666675,0.9991000883342928,1.1910303606131125,L
509.0,6.307208193055393,0.22066666666666657,-0.41466666666666663,0.9988903392727426,1.1726067355368013,R
480.0,0.9443964967143639,0.19999999999999996,0.3753333333333333,0.9899152099657783,1.3472232444665857,R
430.0,4.637672680594086,0.121,0.42233333333333334,0.9989227146381996,1.1730050399951277,R
394.0,6.000602895922075,0.17133333333333334,-0.3606666666666667,0.9989380385550778,1.224014907213101,R
364.0,7.922237724849479,-0.36033333333333334,0.16666666666666674,0.9991203246576017,1.2100029410214335,L
510.0,7.37279547226479,-0.3393333333333334,0.1100000000000001,0.9990594301359473,1.2420914080910417,L
398.0,6.3478227894792525,0.31533333333333324,-0.22666666666666668,0.998851449732,1.1810663832236938,R
443.0,6.023273342181854,0.041333333333333444,-0.51,0.9990005299057153,1.2222720501025435,R
448.0,5.781523479571421,-0.3593333333333333,0.2293333333333334,0.9989270403964714,1.2213888684646468,L
415.0,5.97060080915068,-0.38433333333333336,0.17966666666666664,0.9990272028645718,1.184329170861936,L
478.0,7.030615122931867,0.4793333333333334,-0.1273333333333333,0.9989103341857082,1.20509020256074,R
487.0,5.176906297755462,0.24,-0.41000000000000003,0.9988552566754191,1.181576603845159,R
397.0,5.957876813906915,-0.46066666666666667,0.3733333333333333,0.9990427920284233,1.1754808632793876,L
432.0,6.715184781842579,-0.4753333333333334,0.21666666666666656,0.9990105464774487,1.1541382480954117,L
509.0,6.095188729198987,0.20999999999999996,-0.4306666666666667,0.9990582460951253,1.196009415043803,R
455.0,6.963500042482789,0.31066666666666665,-0.28800000000000003,0.9990701406906893,1.2072917368362117,R
344.0,7.107755831970074,0.21866666666666656,-0.23533333333333328,0.9990714924374765,1.2311655489937794,R
347.0,9.505055259335293,0.5126666666666666,0.262,0.9991987351785101,1.2159883413842933,L
318.0,2.618927478725013,0.08666666666666667,-0.293,0.9975821586237947,1.2318192416693832,R
344.0,6.612598697682775,0.1286666666666667,-0.31333333333333335,0.9986491069036384,1.2177935484518108,R
392.0,6.555996748052152,0.1259999999999999,-0.4046666666666666,0.9987505928806735,1.2779867099482227,R
492.0,5.2077388338082145,-0.42533333333333334,0.19666666666666677,0.9987879068206181,1.2133417879425201,L
494.0,5.657027082879644,-0.34199999999999997,0.2273333333333334,0.9987209181477802,1.2072588933155408,L
352.0,6.058550251755238,0.27733333333333343,-0.16266666666666663,0.9987854796784253,1.2012602192355855,R
455.0,1.1626983674850349,0.41466666666666674,0.5516666666666666,0.988765422298412,1.3151723190985232,R
371.0,1.1010755799405982,-0.11033333333333334,0.3819999999999999,0.9866355788334703,1.4115160671702978,L
384.0,5.473354751481796,-0.2713333333333333,0.32800000000000007,0.998479685310005,1.254329052296555,L
486.0,4.681196806130946,0.5746666666666667,-0.07199999999999995,0.9978265103111311,1.2975498118720723,R
453.0,4.991498963714307,0.2973333333333332,0.4826666666666666,0.9990043827211174,1.2899838647206705,R
423.0,5.1569684159954585,-0.13866666666666672,0.31733333333333325,0.9989150267968419,1.23433001253622,L
496.0,5.691626616931388,-0.38,-0.04966666666666669,0.998760579486442,1.2725741483942834,L
474.0,5.777963537684144,-0.4806666666666667,0.15833333333333333,0.9984440056156811,1.2237162523382525,L
445.0,4.7120492487089445,0.045333333333333226,-0.5236666666666667,0.9983266799632647,1.3156789968166889,R
461.0,4.377134720018161,0.25,-0.3686666666666667,0.9980570247637435,1.2417820627349405,R
405.0,5.058369342782805,0.31866666666666665,-0.21799999999999997,0.9982795374784447,1.2959056705213718,R
332.0,5.258664525939391,-0.15866666666666662,0.45733333333333337,0.9983211692696425,1.2542956949404696,L
341.0,5.0222261364853376,-0.20333333333333337,0.4139999999999999,0.9985249465611683,1.2365454169169543,L
488.0,5.982447412353443,-0.44066666666666665,0.21333333333333337,0.998443398010708,1.2051751659324947,L
454.0,6.1798693394147,0.1266666666666667,-0.4866666666666667,0.9985644366731944,1.2444617505240918,R
449.0,5.453094048597296,0.2706666666666666,0.7206666666666666,0.998556812289862,1.1986627726404375,R
463.0,6.286993131669501,-0.40800000000000003,0.20933333333333337,0.99863935046178,1.1721799564447817,L
425.0,6.095377659643072,-0.43799999999999994,0.21999999999999997,0.998407364157061,1.1843592204351618,L
459.0,4.404414582675126,0.22799999999999998,-0.3826666666666667,0.9983295626983538,1.2444617505240918,R
491.0,4.906029439536997,0.5426666666666666,-0.122,0.9983951446948771,1.2343934559785663,R
367.0,5.452170897933222,-0.31066666666666665,0.4019999999999999,0.9982292104152318,1.2202328128892959,L
298.0,5.596997555835252,0.5846666666666667,0.7266666666666666,0.9986617240332046,1.3438930360838819,R
409.0,4.80871430429181,-0.508,0.18066666666666675,0.9978276597663843,1.2171447402647664,L
436.0,6.165924016773907,0.1226666666666667,0.2933333333333332,0.9984810190874062,1.2582924431330338,R
283.0,2.872444259148484,0.015000000000000013,-0.5093333333333334,0.9959257994451273,1.3134899288304,L
255.0,3.621349598351911,0.4786666666666666,0.19999999999999996,0.9977960986667863,1.2801285884509297,R
263.0,3.639025031937724,0.2736666666666667,-0.241,0.9984466325767068,1.291520268968547,L
257.0,2.147887904482817,-0.2706666666666667,0.22399999999999998,0.9979568344864383,1.2825714504009036,R
202.0,4.597064315635676,-0.4096666666666666,-0.06399999999999995,0.9975321024709112,1.246723172927919,R
422.0,4.596098851740832,0.05333333333333323,-0.43433333333333335,0.9986357513646889,1.2476219606635621,L
420.0,5.106405509507402,0.10066666666666668,-0.42266666666666663,0.9981593590730101,1.2509761535827395,L
337.0,4.4674772114880845,0.3839999999999999,0.18399999999999994,0.9982408553402903,1.254115004036462,R
218.0,4.7984474854921455,0.33866666666666667,0.14266666666666672,0.9988036671870671,1.2369044537120293,R
315.0,5.650026309969317,-0.132,-0.4126666666666666,0.9984671369832717,1.2238738076745725,L
268.0,4.093062480943503,0.07466666666666666,-0.20466666666666666,0.9982807826829013,1.2383362356666225,R
385.0,0.9062695063733874,0.010666666666666602,-0.42200000000000004,0.9852277884617004,1.345957670821294,L
255.0,4.6785968930402415,0.08666666666666667,-0.5093333333333334,0.9980105598150839,1.2807836221178501,L
344.0,3.856513730889131,0.648,0.43799999999999994,0.9979165575863781,1.2469629563280962,R
160.0,4.786326481999153,0.015333333333333421,0.27933333333333343,0.9962723788840728,1.253652122010334,L
302.0,4.924079871774043,-0.03400000000000003,-0.4633333333333334,0.9983866683802162,1.2209185542736827,L
185.0,4.102100255918138,-0.22466666666666668,-0.526,0.9987526001216394,1.2173933182292869,L
233.0,3.8976479777292106,-0.502,0.1479999999999999,0.9983372675383771,1.2697092155857834,R
358.0,4.754509626733649,0.31800000000000006,-0.18033333333333335,0.9983000767802446,1.2088863880584073,R
435.0,4.022640294568858,-0.5309999999999999,-0.2666666666666667,0.997879378190548,1.2628378880019575,R
444.0,5.181408354905471,0.3360000000000001,0.12200000000000011,0.998553558461606,1.2038561264961691,R
256.0,7.740993593191515,0.1180000000000001,-0.23199999999999998,0.9989648226887704,1.2266380964072303,L
161.0,3.8888668251549205,0.1393333333333333,-0.5740000000000001,0.9980969825763306,1.231850830823902,L
263.0,5.128907245846318,0.42599999999999993,0.17999999999999994,0.9986948528094268,1.270913323674031,R
449.0,4.265744815169926,0.1286666666666667,-0.4623333333333333,0.9983426947449227,1.2343852621472113,L
196.0,3.7325608943257387,-0.21666666666666667,-0.5073333333333334,0.9976715642836045,1.2317428690777907,L
190.0,4.360476327140403,-0.503,-0.71,0.9985110938550038,1.2518600155311346,R
484.0,10.390597732085766,0.21199999999999997,-0.0013333333333332975,0.9992716727087328,1.1804521743866645,R
566.0,10.12197757645874,-0.5386666666666666,-0.09333333333333338,0.9992895025624718,1.1664072556310212,R
427.0,8.237287182918848,-0.486,-0.053666666666666696,0.9992478723221673,1.1967825553659137,R
451.0,10.83031124087682,-0.6373333333333333,-0.28733333333333333,0.9993041055573861,1.1760740927718905,R
482.0,10.17408696478517,-0.5046666666666666,-0.16000000000000003,0.9993047344893843,1.173406530317205,R
457.0,10.647674618924464,0.1346666666666666,-0.08533333333333337,0.9992949781511588,1.133394761189632,R
496.0,9.410999008326606,0.3839999999999999,0.19533333333333336,0.9993173179895708,1.1733956386267812,R
570.0,8.891440337624367,-0.5426666666666666,-0.246,0.99932231345996,1.1831660466027238,R
537.0,10.95587468695568,-0.3466666666666667,0.038000000000000034,0.9993143730407337,1.167015721063468,R
614.0,9.644333005746919,0.10933333333333328,-0.09799999999999998,0.9993122504374294,1.1792766341882006,R
588.0,9.288319845707356,0.05600000000000005,-0.1393333333333333,0.9993094599011471,1.153345074359719,R
565.0,9.40902720628794,-0.44466666666666665,-0.09733333333333338,0.999276886184253,1.1933364214685116,R
400.0,10.27323753913715,0.06133333333333324,-0.13666666666666671,0.9993208287312989,1.1914645612147203,R
474.0,8.599096183665154,0.274,0.07533333333333325,0.9993154708930504,1.1470735351752552,R
502.0,8.715158960915334,-0.2793333333333333,-0.007333333333333303,0.999316693378344,1.162071598556025,R
